lng,lat
16.3808794,48.2117138
16.3992513,48.222753
16.3987478,48.2235692
16.3432951,48.1873062
16.33768802,48.1491796
16.3635116,48.2119894
16.3859797,48.1964867
16.38596491,48.15931593
16.3597617,48.1662668
16.34851,48.1556
16.4907375,48.2497741
16.3714232,48.2243702
16.40657,48.20082
16.39271,48.18092
16.5254846,48.2058709
16.34818,48.24662
16.3421108,48.1698718
16.38659,48.1569
16.3711201,48.2286229
16.3198381,48.2133213
16.39179,48.21375
16.34778,48.22277
16.3486887,48.2084421
16.2869634,48.1425816
16.38758587,48.20473377
16.32982,48.19531
16.39948,48.22355
16.38086,48.20415
16.33533,48.26236
16.3234221,48.197427
16.37093009,48.20581447
16.23482,48.20702
16.40195,48.26392
16.30602,48.19885
16.36615,48.23246
16.3648317,48.1954705
16.30913,48.16758
16.405081,48.2542029
16.3263792,48.1730911
16.47989,48.21988
16.43503,48.25048
16.39811,48.22412
16.3497156,48.2178267
16.38284,48.2337
16.3648856,48.1513347
16.47956,48.21983
16.34143,48.18632
16.3752296,48.17639
16.3820917,48.2390435
16.33418,48.19383
16.39946,48.26283
16.359326,48.1823954
16.30412,48.1279387
16.38725,48.20751
16.490336,48.2141449
16.38597,48.20885
16.4013734,48.1983374
16.33873,48.21152
16.3378358,48.190733
16.39517,48.19174
16.3988886,48.2239515
16.3642656,48.234135
16.39728,48.2237
16.4642279,48.1729234
16.3596751,48.175378
16.27919,48.16305
16.40251,48.26473
16.3985579,48.2237607
16.2604554,48.1976269
16.2861,48.18812
16.3945146,48.2190857
16.4377903,48.2416309
16.3853766,48.248398
16.38866397,48.20612061
16.36032389,48.21512151
16.3837229,48.2057852
16.2989102,48.18663
16.40350877,48.26282628
16.3079068,48.2049401
16.3149187,48.1539099
16.40821,48.2509
16.3877605,48.2003505
16.37112,48.20522
16.30948126,48.22528875
16.402218,48.2638857
16.3792298,48.2366883
16.39406,48.18272
16.3516455,48.1989217
16.27530364,48.20432043
16.4309545,48.2510759
16.37030836,48.22178037
16.30229,48.12511
16.4804837,48.2222425
16.4567508,48.2071416
16.31895,48.13857
16.3847169,48.2260806
16.34347,48.14341
16.3679843,48.2187973
16.39136,48.23402
16.4119931,48.1761774
16.39271255,48.16381638
16.36033,48.20282
16.3648742,48.2189569
16.3489945,48.228195
16.4763,48.27455
16.36707,48.13681
16.33738192,48.20162016
16.4161508,48.2890121
16.50067476,48.22592259
16.3222765,48.1902225
16.3686031,48.2077999
16.3343991,48.1965154
16.31382,48.19536
16.41741,48.23479
16.2767785,48.1981495
16.4140387,48.1911099
16.31849,48.18632
16.35575033,48.24325057
16.3209597,48.1617253
16.47099,48.25383
16.3555359,48.1994699
16.3133605,48.2059234
16.37948,48.17865
16.37044181,48.22188683
16.27463,48.13471
16.297,48.19572
16.39481,48.22609
16.3913192,48.2956632
16.44111,48.24698
16.34143,48.14581
16.3765182,48.2205221
16.34123,48.24591
16.3805668,48.19081908
16.43885,48.1995
16.4197587,48.2134378
16.24157,48.21152
16.31579,48.23942
16.39192,48.20296
16.39957,48.223
16.307021,48.2503152
16.37229,48.22234
16.48004,48.22201
16.4024995,48.2609132
16.2743534,48.1370236
16.3361411,48.1815261
16.39811066,48.22232223
16.4005735,48.178705
16.412769,48.28994
16.3327883,48.2261459
16.30094,48.15392
16.3678473,48.1904907
16.3997592,48.2233656
16.3570515,48.182376
16.37165,48.20713
16.34362,48.20785
16.3335987,48.1963611
16.40081,48.25203
16.3373216,48.1779843
16.3707,48.22192
16.3987184,48.2232495
16.3663988,48.2339839
16.33738,48.20792
16.34614,48.15424
16.27886,48.19604
16.3469345,48.1660172
16.3700101,48.221776
16.33468,48.17102
16.31984,48.23852
16.37251,48.21881
16.3218347,48.2186078
16.43185,48.18722
16.333206,48.1748274
16.3454545,48.1929559
16.4591313,48.1471433
16.2814555,48.1322846
16.37112,48.17462
16.40351,48.18812
16.44005,48.2934
16.36032,48.22682
16.3904167,48.1827575
16.37234,48.20484
16.4254862,48.2680605
16.4016176,48.2133785
16.4848,48.28246
16.4048583,48.2160216
16.3985908,48.1906536
16.3295304,48.157788
16.391212,48.1675362
16.23027,48.21228
16.24291498,48.20972097
16.39027,48.16688
16.28278982,48.18752124
16.3511963,48.2261253
16.28254,48.19396
16.4749686,48.2227204
16.2909331,48.1402069
16.31315,48.18738
16.3361765,48.1971998
16.2921409,48.1953284
16.3219262,48.156131
16.2925943,48.2032151
16.31039,48.12421
16.3168663,48.15126
16.46712419,48.21929752
16.3931,48.21474
16.26180837,48.15121512
16.36977,48.21512
16.34967,48.19774
16.4021064,48.2649223
16.37516869,48.17911791
16.3935519,48.190929
16.3625073,48.2211703
16.3494694,48.1916674
16.2257818,48.2142483
16.3344786,48.2249382
16.3416907,48.1693434
16.40222,48.26416
16.464421,48.1663714
16.50186,48.21883
16.2915,48.17822
16.310559,48.1954313
16.4898471,48.2315463
16.38731,48.27183
16.3886842,48.1942325
16.37652,48.15482
16.3102393,48.2249846
16.33007,48.14689
16.32928,48.20702
16.3760016,48.2358638
16.3972086,48.2011215
16.3513587,48.1965149
16.4362763,48.2558562
16.35443681,48.19789614
16.4065149,48.2107435
16.3700053,48.2218114
16.2979201,48.2264865
16.25101,48.21692
16.34818,48.21332
16.37484,48.28761
16.4207606,48.2072247
16.34412955,48.13861386
16.36302,48.17552
16.36351,48.16523
16.4217538,48.1568544
16.4808956,48.222592
16.33738,48.21962
16.40081,48.25203
16.2215,48.20759
16.348682,48.2029783
16.44155,48.22649
16.34412955,48.180018
16.3461641,48.2154766
16.35127,48.17243
16.40350877,48.18721872
16.45749,48.24302
16.3431964,48.236059
16.3158678,48.192545
16.35628,48.23582
16.3251445,48.19805049
16.3313855,48.1712341
16.365722,48.21422142
16.3297654,48.2023356
16.40251,48.26473
16.370161,48.2036785
16.24966262,48.20792079
16.3123485,48.1661972
16.37484,48.17528
16.3455755,48.1684401
16.29765,48.196
16.3657342,48.2407403
16.328,48.18358
16.3313609,48.1715953
16.22186,48.20737
16.377981,48.1671961
16.31326,48.15224
16.39185,48.18152
16.45209,48.25833
16.4493722,48.248569
16.28266,48.19389
16.36437247,48.20342034
16.2661401,48.1872798
16.37247,48.20972
16.4038818,48.1870783
16.43896,48.1995
16.42086,48.1867
16.38336,48.28413
16.2867297,48.2074951
16.3650571,48.1831924
16.25514,48.19958
16.48178,48.29163
16.4555103,48.2646463
16.3439746,48.2394134
16.3036031,48.2016857
16.33198381,48.2250225
16.4581119,48.2274437
16.39271,48.27633
16.349947,48.155557
16.4523261,48.166743
16.34477,48.17892
16.35723,48.21173
16.372735,48.2042522
16.40801,48.19862
16.29088,48.18371
16.36302294,48.17731773
16.40351,48.26283
16.34143,48.20432
16.3145,48.22306
16.3418466,48.1895117
16.363903,48.2188424
16.3620912,48.258731
16.3907909,48.2204443
16.2779141,48.1378101
16.39946,48.18902
16.30354,48.20972
16.3844889,48.2061197
16.3911,48.2207
16.41295547,48.19351935
16.410466,48.1848009
16.4862607,48.2817389
16.34953,48.19892
16.36934,48.23475
16.2345901,48.2143096
16.33198,48.13951
16.3435645,48.2063658
16.3593689,48.1753312
16.33508,48.22434
16.39941087,48.25594801
16.34973,48.19775
16.399117,48.2232937
16.3603237,48.2332715
16.3650869,48.2029295
16.37787,48.21422
16.3795232,48.2069
16.40028,48.19798
16.2998823,48.1660839
16.38818,48.22446
16.2682931,48.1350618
16.3531902,48.1851869
16.2737773,48.2014117
16.3700135,48.2217706
16.37937,48.23017
16.3689153,48.2262604
16.40756,48.22142
16.3809083,48.247575
16.3956007,48.2643684
16.3150568,48.1643178
16.33524,48.22452
16.37461,48.19988
16.37069467,48.22197811
16.2937437,48.2300397
16.3702043,48.221832
16.33603,48.20432
16.3828987,48.2135814
16.3251132,48.2180559
16.45203,48.2744
16.3628329,48.1747931
16.33522,48.22438
16.37922,48.18272
16.2643707,48.2010986
16.4006845,48.1796228
16.34402,48.17317
16.35388,48.20022
16.2918009,48.2253527
16.40216,48.26553
16.29725,48.14995
16.37112,48.19262
16.3409146,48.2348103
16.34459,48.2014643
16.2270982,48.2109248
16.25381,48.20183
16.2743224,48.13708
16.34759,48.15594
16.43185,48.22862
16.40309611,48.21320712
16.39406,48.22502
16.4291498,48.23042304
16.4507422,48.2538254
16.39257,48.18303
16.3980486,48.2238181
16.48178,48.21962
16.40351,48.18452
16.4032173,48.2638948
16.43551,48.24719
16.41161,48.19352
16.3506231,48.2347652
16.3107961,48.1282693
16.4072542,48.2716042
16.2978331,48.1961
16.38821,48.27917
16.4796677,48.2197869
16.43994602,48.24572457
16.4458193,48.2687314
16.21951,48.20786
16.41709,48.25881
16.31342,48.15213
16.22599,48.21759
16.3517,48.19372
16.39136,48.23402
16.4641001,48.1728421
16.3693643,48.2265103
16.40216,48.18992
16.3985868,48.2233903
16.22119,48.13708
16.36707152,48.21782178
16.3666207,48.2407725
16.27439,48.15504
16.36572,48.20522
16.38057,48.19892
16.35194,48.22348
16.3720251,48.1571359
16.33523,48.22435
16.3151016,48.2232166
16.4528614,48.2653615
16.3596152,48.1835997
16.3702508,48.221827
16.41993,48.2137116
16.46558704,48.2520252
16.3869029,48.235724
16.40216,48.26373
16.3886015,48.2609852
16.3115465,48.1414285
16.40022,48.22758
16.3361421,48.211082
16.340081,48.1368137
16.41161,48.23312
16.36032,48.22052
16.37922,48.20342
16.36947,48.19219
16.43889,48.19943
16.2546343,48.1376794
16.30117,48.22096
16.3649159,48.1955819
16.2972004,48.1967251
16.36302,48.17642
16.43433642,48.27979578
16.30357,48.20179
16.4129,48.19145
16.4296343,48.249859
16.4330056,48.1648832
16.3144196,48.2205424
16.3564981,48.1675787
16.3879631,48.2706411
16.3748619,48.1707017
16.38673,48.23555
16.2879017,48.1901198
16.35345,48.20925
16.37787,48.23672
16.27945085,48.20682245
16.298046,48.1387407
16.42645,48.24572
16.402745,48.2619296
16.3599652,48.1873714
16.36707,48.13681
16.3538462,48.1848387
16.3360656,48.196781
16.42105,48.17012
16.4191077,48.2057711
16.42924,48.26719
16.35222672,48.14581458
16.3304544,48.1771582
16.36842105,48.25292529
16.2842298,48.1369599
16.34410345,48.2082048
16.40308,48.18692
16.2910796,48.1931556
16.28747,48.17018
16.3578767,48.2377802
16.43894,48.19951
16.3872289,48.2248077
16.436986,48.2348059
16.36084,48.19776
16.39271255,48.22052205
16.3533455,48.19810207
16.3385869,48.2739446
16.35897436,48.19711971
16.39889,48.22354
16.37724,48.18366
16.3644488,48.2270051
16.41093,48.2549529
16.3956026,48.2166583
16.3339124,48.2042351
16.3930285,48.1876398
16.44399,48.18182
16.39811,48.22412
16.37040064,48.22174787
16.42741617,48.26386507
16.35167,48.19892
16.3847338,48.2261032
16.3582286,48.2033792
16.3722278,48.2242096
16.3987294,48.223593
16.2841168,48.1406703
16.4105785,48.2603734
16.2980687,48.1953853
16.29685,48.19686
16.39541,48.15662
16.3713689,48.2242119
16.422337,48.2998016
16.34317394,48.18940026
16.3704033,48.2215748
16.3047849,48.2221428
16.37809,48.1936
16.331725,48.160061
16.21671,48.20449
16.3050853,48.1522142
16.4250258,48.283264
16.3655237,48.1739291
16.41295547,48.27092709
16.35246,48.1871
16.38419,48.21094
16.33603,48.22502
16.3635303,48.2291011
16.345367,48.1788051
16.36988,48.22254
16.39266,48.18398
16.34143,48.20432
16.3924172,48.1818866
16.30499,48.14581
16.34938,48.19864
16.4728411,48.2214516
16.3480952,48.2003735
16.4018841,48.2640083
16.46032344,48.27966113
16.34511,48.24892
16.393729,48.2185425
16.42780027,48.26372637
16.4379932,48.2484777
16.33198,48.13951
16.43899,48.19948
16.3490471,48.2162442
16.3973574,48.2007766
16.2715059,48.1771752
16.4463947,48.2154199
16.39406,48.21782
16.3778798,48.2372759
16.28238687,48.22637719
16.36302,48.18002
16.39676113,48.22682268
16.4190176,48.1945794
16.30088,48.21237
16.38191633,48.2790279
16.40455,48.26389
16.45614,48.22232
16.3278,48.23713
16.38765,48.21161
16.4096,48.25006
16.33738,48.24302
16.33438841,48.22500924
16.3532491,48.1997184
16.4135677,48.2886807
16.37181023,48.21780055
16.35719,48.20718
16.2226447,48.1370658
16.3778477,48.2373101
16.4076081,48.2190768
16.4032439,48.2628943
16.34648,48.1976
16.38194,48.23818
16.31848853,48.12511251
16.3932016,48.1753831
16.4038319,48.1900895
16.27935,48.19082
16.49933,48.22322
16.33536,48.22438
16.26789,48.19383
16.2743179,48.1370371
16.29767,48.19625
16.2345009,48.1454634
16.45884,48.25383
16.33738,48.22862
16.32036,48.21582
16.37333,48.18534
16.4396553,48.293308
16.3727057,48.174651
16.33492,48.22454
16.30232,48.21015
16.31579,48.17012
16.36167341,48.19351935
16.36921,48.23475
16.3376465,48.2000239
16.3425403,48.1871689
16.53576,48.20805
16.38869,48.1491
16.33468,48.20432
16.3704431,48.2216122
16.2891773,48.2261075
16.33527613,48.21931545
16.2760947,48.1933502
16.3158741,48.1925571
16.40351,48.19082
16.32523617,48.21872187
16.37004,48.22122
16.3925482,48.1818821
16.3891293,48.1974055
16.2819967,48.1648348
16.340707,48.1583601
16.3407064,48.1867393
16.3315199,48.1733743
16.3779973,48.237115
16.38042,48.20939
16.3749991,48.176493
16.38057,48.19892
16.3117206,48.1957493
16.25910931,48.17731773
16.40623,48.1671656
16.3992,48.22356
16.33468,48.20432
16.26991,48.20612
16.35088,48.23492
16.33299,48.17695
16.3728702,48.1698042
16.34493,48.17895
16.3678832,48.2115698
16.420321,48.2327207
16.2685793,48.192056
16.36101,48.23065
16.47337,48.1646
16.3939641,48.1482057
16.38191633,48.2160216
16.43895864,48.19945293
16.3656066,48.1891898
16.2859956,48.1430901
16.30879,48.21833
16.3926317,48.1811813
16.3512467,48.1990725
16.33291,48.16831
16.36174,48.21273
16.36785,48.24905
16.30289,48.18698
16.2560194,48.1990805
16.3466828,48.1854603
16.40677,48.21482
16.34476,48.18134
16.34936,48.19826
16.33552,48.22414
16.2974473,48.1954662
16.3903243,48.2098345
16.3352511,48.2243336
16.3403618,48.1907862
16.43725,48.19982
16.26265145,48.18444701
16.37041256,48.22178675
16.3635238,48.1891755
16.38992,48.24437
16.39811,48.22412
16.31444,48.21512
16.35628,48.23582
16.38596491,48.2430243
16.4325951,48.2422861
16.2921222,48.1953842
16.36842,48.20252
16.3688495,48.1842965
16.3101943,48.233116
16.3184455,48.2161022
16.3512327,48.219062
16.39676113,48.22682268
16.3805668,48.23582358
16.2682834,48.187282
16.27173,48.19118
16.32099,48.23776
16.37786775,48.17281728
16.3229434,48.2134913
16.42375,48.23582
16.35088,48.22952
16.3629225,48.2197458
16.376655,48.1868143
16.41907,48.19383
16.34368,48.2078
16.4180901,48.2814312
16.33381,48.17555
16.40561,48.19701
16.37568,48.19921
16.4163671,48.2860247
16.37796,48.24807
16.47975,48.21972
16.25641,48.19802
16.35235605,48.19010102
16.3576318,48.2445266
16.3853647,48.1714831
16.315687,48.1498633
16.36977058,48.2160216
16.3743044,48.2063166
16.35657,48.21466
16.37030026,48.22188327
16.3910348,48.1822749
16.3115003,48.196368
16.4023,48.26415
16.37017,48.22027
16.43725,48.20162
16.38403,48.21214
16.30634,48.21422
16.32119,48.20072
16.3581234,48.2136392
16.28665,48.17248
16.2282267,48.2113188
16.27431,48.13704
16.3922033,48.1828907
16.37786775,48.21422142
16.2845352,48.1527594
16.42105,48.25293
16.4240188,48.2651443
16.4002162,48.2220194
16.36977,48.23672
16.3940621,48.19982
16.37516,48.18547
16.39406208,48.20882088
16.4534413,48.15481548
16.35996,48.20232
16.4026903,48.2641154
16.4026702,48.268192
16.33063,48.22322
16.26764,48.20612
16.3786096,48.2196233
16.349536,48.2102482
16.28475,48.19172
16.350007,48.1928121
16.34143,48.22412
16.3404065,48.2177688
16.40081,48.26463
16.49933,48.22412
16.44939,48.15212
16.39406,48.18992
16.37088,48.20525
16.33957,48.21597
16.40846,48.25405
16.34978,48.19784
16.3346829,48.240324
16.4050135,48.1879986
16.4000206,48.2617443
16.4386,48.16112
16.34131,48.19769
16.39724,48.26578
16.3997942,48.1764485
16.36707,48.22682
16.41168,48.17632
16.3690122,48.2177854
16.27395,48.16112
16.3110695,48.1483989
16.39811,48.22412
16.428428,48.2402992
16.41307,48.25951
16.41296,48.19172
16.35657,48.21685
16.3740819,48.2415692
16.3863196,48.2354786
16.34082,48.15597
16.3486565,48.220541
16.34008097,48.22412241
16.4108459,48.2550158
16.451795,48.2624424
16.32711,48.23508
16.39671,48.24618
16.41943,48.19382
16.34953,48.28533
16.39878,48.18531
16.4446355,48.2716693
16.39541,48.22682
16.46963563,48.16381638
16.38703,48.23616
16.3794258,48.1670951
16.39406,48.19802
16.2310209,48.2009131
16.3983238,48.2564936
16.3726,48.22069
16.3603239,48.2205221
16.3402,48.22022
16.3603239,48.2169217
16.3143938,48.1978468
16.3413597,48.1934975
16.37652,48.20882
16.387078,48.2088098
16.39865,48.18787
16.32794,48.18182
16.36167,48.15482
16.4363508,48.2421543
16.27102,48.22001
16.2866096,48.2147684
16.38025932,48.26246655
16.3841426,48.2105255
16.3928823,48.2088439
16.5091271,48.2238972
16.4472276,48.2489904
16.372234,48.2253574
16.30936,48.22492
16.36052,48.21534
16.44669,48.23762
16.28609987,48.20342034
16.46682,48.15747
16.4185239,48.2160274
16.37246964,48.20972097
16.45479,48.26733
16.33241,48.20087
16.3908779,48.1820558
16.36437247,48.15391539
16.42105263,48.23582358
16.27583,48.19551
16.39541,48.22682
16.29923,48.18088
16.30364,48.15752
16.3327502,48.1799912
16.33537,48.22434
16.37922,48.2027
16.2815309,48.1848211
16.3825905,48.2088141
16.33534,48.26236
16.4530366,48.2067355
16.38596,48.16832
16.3497451,48.1978411
16.2388664,48.14131413
16.43465,48.25042
16.4218278,48.1658074
16.4209425,48.234559
16.2479477,48.2047964
16.37684,48.20385
16.33577,48.21905
16.4052909,48.2553898
16.29807,48.19502
16.2834,48.16832
16.38555,48.21782
16.4032439,48.1837596
16.3588868,48.20607
16.31435693,48.22488352
16.31546,48.16607
16.3966929,48.21319404
16.36707152,48.16021602
16.3703416,48.2214216
16.3713226,48.2141108
16.45884,48.14761
16.3220824,48.1369831
16.3345529,48.2249085
16.25248,48.21232
16.34277,48.13855
16.3671881,48.2580313
16.4349317,48.1736555
16.3125961,48.1503957
16.30938,48.18925
16.37247,48.13951
16.311295,48.1990752
16.3984578,48.2513013
16.48587,48.24032
16.4202096,48.2620213
16.3922137,48.1809146
16.36241,48.17316
16.35775,48.18065
16.40731,48.25689
16.3508772,48.2151215
16.41026,48.19532
16.35493,48.23492
16.3737528,48.1866622
16.42645,48.27813
16.4022701,48.2638565
16.2861465,48.2345693
16.3756703,48.1796774
16.37753,48.17491
16.30372,48.20159
16.40350877,48.19081908
16.21126,48.20875
16.40081,48.25653
16.31309,48.19892
16.3901859,48.2869847
16.43484,48.16561
16.3109887,48.1413631
16.35897,48.19982
16.3795768,48.1532706
16.34547908,48.15841584
16.33096,48.18397
16.3704841,48.2218549
16.36167,48.19982
16.38192,48.15302
16.40301289,48.17716531
16.50181,48.28491
16.3149361,48.2147704
16.4007859,48.2644126
16.31983806,48.23762376
16.4867843,48.2370025
16.3452807,48.1736953
16.3108655,48.1284495
16.3867708,48.2644142
16.37639,48.18662
16.3721982,48.2253925
16.2981263,48.1794836
16.40463,48.26391
16.285144,48.1514554
16.3655,48.21736
16.4356938,48.2508866
16.3881237,48.1814862
16.3878834,48.1922517
16.4363985,48.2573889
16.35577806,48.23530615
16.33348,48.14696
16.4126448,48.2536869
16.38911,48.19715
16.3339123,48.1744744
16.37381916,48.20162016
16.3980975,48.223584
16.39946,48.22502
16.43455,48.24302
16.401746,48.2268395
16.3517642,48.1920387
16.40351,48.26283
16.3446318,48.169686
16.3722228,48.2253856
16.38866,48.20432
16.45781,48.14286
16.3762558,48.1750582
16.4530732,48.1571047
16.4144526,48.2524143
16.39312,48.18252
16.37693,48.20391
16.3445963,48.2105023
16.39406,48.21782
16.4187509,48.207179
16.30898,48.19787
16.35897436,48.21062106
16.3843879,48.1950794
16.411613,48.212844
16.3562753,48.19531953
16.4021145,48.2738828
16.40216,48.26463
16.4023774,48.2641052
16.35641,48.23528
16.42240216,48.27632763
16.3817079,48.2870292
16.2969,48.20882
16.3460922,48.2204965
16.29554656,48.22232223
16.40823,48.19537
16.3754057,48.1831999
16.3346829,48.2043204
16.3981125,48.1326964
16.31174089,48.19621962
16.40351,48.17282
16.32524,48.17642
16.40621,48.17552
16.3964079,48.2268402
16.40309,48.26444
16.3898727,48.2051276
16.33468,48.18542
16.29758,48.196
16.36243,48.17317
16.35493,48.22592
16.37112,48.18542
16.3204056,48.1927609
16.4022,48.26414
16.3923476,48.1819306
16.36572,48.17192
16.30769,48.19622
16.3670945,48.2578558
16.3827822,48.2164474
16.30771,48.20252
16.41885,48.27293
16.3641,48.19543
16.41835358,48.29342934
16.27725,48.19118
16.3846691,48.2059889
16.4041837,48.2373407
16.36167,48.18632
16.32524,48.17642
16.3103754,48.1958504
16.3202081,48.1357138
16.37016878,48.22200661
16.38106,48.2019
16.32652,48.17138
16.35474,48.19785
16.28254,48.19396
16.40834,48.19549
16.37098,48.22315
16.2784641,48.1330524
16.37112,48.20252
16.30151,48.18336
16.2807748,48.1850043
16.2756907,48.2396321
16.3211218,48.2432561
16.33582,48.19657
16.34547908,48.1980198
16.47561,48.24807
16.27935,48.13861
16.32388664,48.15211521
16.36987838,48.22183945
16.4039926,48.1879376
16.29767,48.19593
16.3138016,48.2209799
16.35358,48.19442
16.34008,48.18632
16.28475,48.13681
16.29014845,48.15031503
16.32793522,48.21062106
16.4643341,48.1935661
16.48718,48.22502
16.34278,48.22052
16.3989,48.18808
16.3601684,48.1861529
16.3875316,48.1913567
16.39811066,48.2250225
16.374493,48.2012361
16.35509,48.1854
16.40834,48.22557
16.33468,48.22502
16.4424068,48.2474854
16.3121308,48.1991061
16.36554,48.21749
16.37652,48.23672
16.28475,48.18632
16.3786546,48.2087004
16.4029347,48.1867387
16.3840098,48.2253408
16.4146256,48.189426
16.27363,48.19042
16.38596,48.18272
16.36947671,48.22369479
16.4230857,48.1638784
16.37247,48.16832
16.3878108,48.2878811
16.3549258,48.2250225
16.5049502,48.2190784
16.3263702,48.1864924
16.33198,48.22232
16.39946019,48.15841584
16.3925688,48.2706329
16.3900135,48.29522952
16.3897908,48.202554
16.45047,48.25773
16.31039,48.12691
16.3992292,48.226102
16.36241,48.17743
16.3628568,48.2121052
16.34926,48.18293
16.38991,48.25023
16.4441145,48.2758131
16.3637074,48.1997997
16.3738812,48.1999841
16.34333,48.22227
16.402269,48.2620558
16.3645301,48.2168658
16.4291498,48.23942394
16.3752274,48.1763958
16.34307,48.20304
16.4120125,48.2813477
16.4278,48.17822
16.2614503,48.196701
16.35087719,48.22862286
16.31583,48.25413
16.29613,48.19738
16.41628,48.23421
16.39155,48.19319
16.37652,48.21692
16.33323,48.22359
16.33198,48.20162
16.21862,48.24752
16.37918,48.21341
16.36032,48.19712
16.3107791,48.1282471
16.37247,48.20612
16.40350877,48.26282628
16.40486,48.18722
16.3596318,48.1763986
16.3894,48.19789
16.3619223,48.1860209
16.3900135,48.18991899
16.38112,48.24172
16.3470239,48.2265623
16.38596,48.20882
16.2914054,48.1596548
16.3785907,48.2195625
16.3867281,48.2873314
16.26199248,48.19579179
16.35358,48.19802
16.31878,48.19135
16.40311,48.18686
16.41026,48.17462
16.38192,48.18002
16.2865909,48.1919885
16.3445365,48.1757314
16.3345833,48.2183574
16.33939139,48.20725399
16.3898021,48.1896748
16.3390365,48.2174609
16.3334567,48.200767
16.3365,48.20423
16.45479,48.24212
16.34818,48.18632
16.3659645,48.2105911
16.3613844,48.2166783
16.345883,48.1675074
16.369914,48.221866
16.3418145,48.1895426
16.46353,48.15775
16.4323,48.2429
16.43138,48.23593
16.3723731,48.2253153
16.30767,48.20242
16.35493,48.23222
16.39816,48.25418
16.47503,48.22322
16.29079,48.18381
16.36237,48.14703
16.2508,48.21725
16.20512821,48.22772277
16.36167,48.19712
16.32542,48.19392
16.3603942,48.1861154
16.39921,48.27045
16.31039,48.12961
16.4036486,48.1868587
16.3615729,48.2250114
16.3699525,48.1924858
16.3699158,48.2212233
16.39246,48.18256
16.36978694,48.2219267
16.39136,48.23402
16.3973516,48.2008488
16.31939,48.16804
16.4035851,48.2635317
16.3632655,48.1885981
16.3495869,48.197561
16.36707,48.23402
16.35747768,48.18017532
16.3854031,48.1716833
16.40486,48.19802
16.3477323,48.2062553
16.3211434,48.1699748
16.39946,48.25473
16.33816,48.21618
16.37025874,48.22186354
16.40216,48.18812
16.35493,48.23492
16.3964,48.22355
16.40351,48.26283
16.36610393,48.2296943
16.3035881,48.2016714
16.37053743,48.22191776
16.4084836,48.2207113
16.34972,48.1976
16.35938,48.19999
16.38801,48.20904
16.333746,48.2470368
16.34143,48.19982
16.4578277,48.2422159
16.38428979,48.24252713
16.36012784,48.20681397
16.3119,48.219
16.24921942,48.13747542
16.33873,48.22322
16.38462,48.24212
16.4363642,48.2448728
16.4332,48.18092
16.33738,48.19532
16.4804853,48.2224391
16.39136,48.23402
16.3852713,48.241282
16.45749,48.14581
16.32391,48.16017
16.39736594,48.15391457
16.3704992,48.210186
16.31444,48.20972
16.36537,48.21025
16.2709648,48.19108554
16.37167,48.18676
16.36035,48.19998
16.30352,48.20171
16.4121411,48.2954537
16.33738192,48.21422142
16.38866,48.20792
16.40222,48.18702
16.3587511,48.1810016
16.3419764,48.1989717
16.45700433,48.21479966
16.4059899,48.1377699
16.4125473,48.1934529
16.3786436,48.237497
16.4040754,48.2732256
16.383622,48.1547928
16.34412955,48.1350135
16.40387,48.26367
16.3067457,48.2541349
16.35756,48.24441
16.33468,48.22502
16.30619,48.23557
16.30165,48.22005
16.3142025,48.2231503
16.29766,48.19619
16.31313,48.15228
16.27431,48.13705
16.37112,48.19982
16.39842,48.22336
16.28984,48.13961
16.4383865,48.1631146
16.3034335,48.1876366
16.40216,48.21962
16.2908838,48.2346274
16.41741,48.21286
16.4305,48.16022
16.3831709,48.1392429
16.26430253,48.18095717
16.2998723,48.1979494
16.27125506,48.19081908
16.40216,48.19352
16.30229,48.19082
16.29754,48.196
16.2865957,48.147555
16.41878,48.284
16.344649,48.2133165
16.38382,48.21722
16.41700405,48.23582358
16.45479,48.26643
16.31551,48.25553
16.4416,48.21647
16.3820574,48.1540753
16.3828679,48.2435614
16.33603,48.18812
16.29740618,48.19566756
16.3208601,48.1729086
16.29676,48.19528
16.40350877,48.21332133
16.339553,48.1952077
16.3296643,48.174183
16.31309,48.13681
16.39901,48.22354
16.40216,48.18722
16.29277,48.14758
16.3453452,48.2363597
16.33379,48.22717
16.3238357,48.1834933
16.3115113,48.1248738
16.40472,48.17338
16.3605986,48.2338146
16.35762,48.23582
16.21592443,48.20792079
16.37754,48.24164
16.31681,48.16307
16.38127,48.16657
16.3639833,48.2081942
16.3918201,48.182501
16.53441296,48.22682268
16.40080972,48.22682268
16.37619778,48.2121271
16.29508,48.1941
16.3871612,48.2074688
16.37516869,48.2070207
16.38551,48.20948
16.3805668,48.20882088
16.3987753,48.2236749
16.27752,48.19674
16.46964,48.21872
16.32395,48.2372
16.34548,48.22142
16.45479,48.17642
16.26766,48.18931
16.3497405,48.1976719
16.3827493,48.1466743
16.39946,48.25743
16.2908154,48.2341396
16.42675,48.21707
16.45344,48.22412
16.350064,48.1976763
16.4117932,48.2617593
16.3415529,48.1973851
16.45749,48.22232
16.3642937,48.2061073
16.29774,48.19624
16.3526772,48.1995014
16.35995,48.2056
16.42024,48.17055
16.34278003,48.22232223
16.4488073,48.2238162
16.3775126,48.1442679
16.37517,48.18002
16.48178138,48.29252925
16.32524,48.22052
16.37246964,48.24482448
16.29554656,48.14221422
16.45748988,48.21692169
